,ID,Non_combust_wt_%,Organics_wt_%,Paper_and_cardboard_wt_%,Plastics_wt_%,Total_weight_(kg),aluminium_cans,aluminium_recyclable,batteries,bottles_cds,bottles_wine_and_spirits,cardboard,ceramics,drinkbags,electrical_items_and_peripherals_(incl_tvs),energy_kWh_per_kg,eps,feminine_hygiene,flexibles_film,food,hdpe_bottles,jars,lpb,nappies,other,other_glass,other_metal,other_organics,other_plastic,other_sanitary_waste,paper,pet_bottles,plastic_bags,pp,steel_cans,textiles,total_energy_kWh
148,149_B,0.024077466631771783,0.5058885108610311,0.4239727819942424,0.04606124051295472,3.8209999999999993,0.03,0.062,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2.32,0.063,0.21100000000000002,0.031,1.722,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,1.62,8.86
149,150_B,0.020290431668987467,0.7760095484384324,0.038392679530535115,0.16530734036204503,5.026999999999999,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.015,0.0,2.91,0.037000000000000005,0.67,0.449,1.811,0.0,0.0,0.0,1.42,0.0,0.0,0.03,0.0,0.0,0.0,0.102,0.113,0.19699999999999998,0.005,0.0,0.091,14.63
150,151_B,0.18871087928464975,0.5199329359165425,0.0482488822652757,0.243107302533532,5.3679999999999986,0.0,0.037000000000000005,0.0,0.8029999999999999,0.0,0.15,0.0,0.026000000000000002,0.0,2.09,0.038,0.0,0.313,1.568,0.312,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.04,1.2229999999999999,0.0,0.485,0.067,0.024,0.17300000000000001,0.03,11.22
151,152_B,0.0,0.9950131727512233,0.0,0.004986827248776815,10.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.575,0.0,0.0,0.0,0.021,0.027000000000000003,0.0,0.0,0.0,33.16
152,153_B,0.10658182541260687,0.7659574468085106,0.0,0.1274607277788825,5.028999999999999,0.0,0.17300000000000001,0.0,0.313,0.0,0.0,0.0,0.0,0.0,2.69,0.057999999999999996,0.322,0.04,3.53,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.12,0.005,0.05,0.0,13.53
153,154_B,0.0,0.8449222323879232,0.018069533394327538,0.13700823421774933,4.372,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.0,0.0,3.04,0.05,0.0,0.145,3.694,0.10800000000000001,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.21100000000000002,0.027000000000000003,0.0,0.0,13.29
154,155_B,0.004935834155972359,0.525172754195459,0.04392892398815399,0.4259624876604146,2.026,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.01,1.064,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.08900000000000001,0.32,0.27,0.0,0.0,0.0,4.88
155,156_B,0.1626936829558999,0.36769964243146597,0.16686531585220502,0.3027413587604291,1.6779999999999995,0.0,0.003,0.0,0.0,0.0,0.27,0.0,0.013,0.0,1.69,0.01,0.07400000000000001,0.11900000000000001,0.5429999999999999,0.087,0.253,0.0,0.0,0.017,0.0,0.0,0.0,0.039,0.0,0.01,0.16,0.067,0.0,0.0,0.0,2.84
156,157_B,0.4385709077652205,0.21655122129055776,0.0776522056142909,0.2672256653299307,2.7430000000000003,0.0,0.006999999999999999,0.0,0.0,0.0,0.071,0.0,0.0165,0.0,0.91,0.14400000000000002,0.0,0.068,0.594,0.0,0.19699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.133,0.348,0.006999999999999999,0.9990000000000001,0.0,2.5
157,158_B,0.08414239482200647,0.7420249653259362,0.10078594544613964,0.07304669440591771,4.3260000000000005,0.0,0.045,0.0,0.0,0.0,0.138,0.0,0.0,0.0,2.72,0.0,0.0,0.037000000000000005,2.935,0.262,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.275,0.298,0.0,0.008,0.0,0.06,0.0,11.77
158,159_B,0.08985765124555163,0.3096085409252669,0.03558718861209965,0.5649466192170819,1.124,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.067,0.348,0.013999999999999999,0.0,0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.027000000000000003,0.055,0.0,0.08199999999999999,0.0,1.74
159,160_B,0.028360049321824912,0.5067817509247842,0.19112207151664606,0.2737361282367448,0.8109999999999999,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.102,0.107,0.031,0.304,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.08,0.009000000000000001,0.0,0.0,1.88
160,161_B,0.013179846513179848,0.7440774107440774,0.05171838505171839,0.19102435769102435,5.993999999999999,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.006500000000000001,0.0,2.88,0.154,0.218,0.25,4.242,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.0,0.14800000000000002,0.149,0.071,0.019,0.076,0.162,17.26
161,162_B,0.0,0.7732776617954071,0.07139874739039666,0.15532359081419625,2.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,2.96,0.028999999999999998,0.02,0.023,1.8319999999999999,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.255,0.045,0.002,0.0,0.0,7.09
162,163_B,0.508307372793354,0.2409138110072689,0.0960539979231568,0.15472481827622012,1.926,0.01,0.002,0.0,0.488,0.446,0.0,0.0,0.0,0.0,0.94,0.025,0.0,0.05,0.46399999999999997,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.136,0.032,0.0,0.033,0.0,1.81
163,164_B,0.004848484848484849,0.28363636363636363,0.12242424242424242,0.5890909090909091,0.8250000000000001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.51,0.024,0.0,0.249,0.23399999999999999,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.10099999999999999,0.07,0.059000000000000004,0.005,0.0,0.0,1.25
164,165_B,0.20233265720081134,0.2915821501014199,0.2479716024340771,0.2581135902636917,1.972,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.0,1.37,0.061,0.034,0.087,0.541,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.28600000000000003,0.055,0.02,0.124,0.0,2.7
165,166_B,0.0722495894909688,0.6314801782782079,0.11353506920009385,0.1827351630307296,4.262999999999999,0.0,0.02,0.0,0.0,0.24100000000000002,0.297,0.0,0.005,0.0,2.55,0.024,0.205,0.23,2.487,0.135,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.08800000000000001,0.22399999999999998,0.06,0.005,0.047,0.019,10.87
166,167_B,0.08945210585165858,0.7167349981364144,0.06876630637346254,0.12504658963846446,5.3660000000000005,0.10099999999999999,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.11800000000000001,0.0,0.047,3.846,0.064,0.251,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.266,0.11,0.066,0.087,0.0,14.33
167,168_B,0.020389805097451277,0.7259370314842578,0.029685157421289358,0.22398800599700147,3.335,0.0,0.008,0.0,0.0,0.0,0.03,0.0,0.011000000000000001,0.0,2.84,0.0,0.0,0.136,1.494,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.047,0.927,0.019,0.462,0.077,0.013999999999999999,0.06,0.0,9.47
168,169_B,0.14933333333333335,0.1808,0.4789333333333333,0.1909333333333333,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.33899999999999997,0.028999999999999998,0.0,0.051,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.22899999999999998,0.0,0.898,0.0,0.049,0.0,0.0,0.0,1.76
169,170_B,0.17288049029622066,0.7418283963227783,0.01710929519918284,0.06818181818181818,3.916,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.024,0.233,0.06,2.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.067,0.038,0.1,0.0,0.65,0.0,9.83
170,171_B,0.03324538258575198,0.5266490765171504,0.3593667546174143,0.08073878627968338,1.895,0.008,0.055,0.0,0.0,0.0,0.34700000000000003,0.0,0.027000000000000003,0.0,2.37,0.006,0.0,0.0,0.998,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.11199999999999999,0.024,0.051,0.0,0.0,0.21,4.49
171,172_B,0.18755516328331864,0.23521624007060896,0.3570167696381289,0.22021182700794356,4.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.16,0.051,0.0,0.06,0.642,0.105,0.16399999999999998,0.17300000000000001,0.424,0.6859999999999999,0.0,0.0,0.0,0.5770000000000001,0.0,0.054000000000000006,0.048,0.147,0.0,0.0,1.391,5.26
172,173_B,0.07593523171412618,0.25125628140703515,0.5482970407593523,0.12451144611948632,1.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.31,0.0,0.36,0.013000000000000001,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.109,0.024,0.046,0.0,0.136,0.873,2.35
173,174_B,0.3335949764521193,0.43524332810047095,0.07967032967032966,0.15149136577708006,2.548,0.0,0.042,0.0,0.0,0.0,0.076,0.0,0.0,0.0,1.67,0.071,0.107,0.20800000000000002,1.002,0.0,0.42100000000000004,0.022000000000000002,0.0,0.0,0.0,0.027000000000000003,0.0,0.019,0.0,0.105,0.04,0.048,0.0,0.36,0.0,4.26
174,175_B,0.02375489269806991,0.9585639087596166,0.0,0.0176811985423134,7.409000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.102,0.17600000000000002,0.0,0.0,0.0,0.04,0.0,0.0,0.036000000000000004,0.055,0.0,0.0,0.0,22.52
175,176_B,0.019238319591676486,0.8519827247742443,0.02905378877110326,0.09972516686297607,2.5469999999999997,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3.0,0.0,0.0,0.113,2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.03,0.0,0.047,0.0,0.10099999999999999,0.0,0.0,0.027000000000000003,7.64
176,177_B,0.041531823085221145,0.8542610571736785,0.019093851132686083,0.08511326860841424,9.269999999999996,0.0,0.024,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,2.94,0.07,0.0,0.04,5.9910000000000005,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,1.9280000000000002,0.0,0.498,0.154,0.027000000000000003,0.129,0.0,27.25
177,178_B,0.2733320289571512,0.5169242809626297,0.00782625709254549,0.20191743298767367,5.111000000000001,0.0,0.142,0.0,0.0,1.255,0.0,0.0,0.0,0.0,1.95,0.106,0.0,0.154,2.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.04,0.41,0.129,0.008,0.0,0.0,9.97
178,179_B,0.004340277777777777,0.8642939814814814,0.05034722222222221,0.08101851851851853,3.4560000000000004,0.0,0.015,0.0,0.0,0.0,0.174,0.0,0.0,0.0,3.05,0.075,0.192,0.05,1.72,0.0,0.0,0.0,1.075,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.045,0.012,0.0,0.0,10.54
179,180_B,0.0,0.8286281742091076,0.01560505036175344,0.15576677542913892,7.049,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,3.03,0.321,0.0,0.07200000000000001,4.281000000000001,0.33799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.56,0.0,0.099,0.109,0.039,0.0,0.037000000000000005,21.36
180,211_B,0.03794266441821248,0.013490725126475549,0.09443507588532883,0.8541315345699831,1.186,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.125,0.0,0.502,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.077,0.16399999999999998,0.09,0.039,0.0,0.035,0.09
181,212_B,0.3862815884476534,0.21389891696750896,0.11371841155234655,0.2861010830324909,1.108,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.93,0.0,0.0,0.034,0.237,0.12300000000000001,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.04,0.0,0.126,0.111,0.0,0.0,0.08800000000000001,0.0,1.03
182,213_B,0.012026726057906459,0.6583518930957684,0.23518930957683745,0.09443207126948774,2.245,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.021,0.0,2.73,0.055999999999999994,0.0,0.078,1.4780000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.28,0.0,0.0,0.0,0.0,0.248,6.13
183,214_B,0.11424332344213647,0.23293768545994065,0.12833827893175073,0.5244807121661721,1.348,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.008,0.0,1.2,0.044000000000000004,0.11699999999999999,0.26899999999999996,0.19699999999999998,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.17300000000000001,0.086,0.20199999999999999,0.0,0.08,0.0,1.62
184,215_B,0.04091971940763835,0.8560015588464537,0.042868277474668745,0.060210444271239276,5.132000000000001,0.0,0.016,0.0,0.0,0.0,0.098,0.0,0.0,0.0,2.94,0.0,0.0,0.073,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,4.393,0.141,0.0,0.0,0.0,0.063,0.0,0.19399999999999998,0.122,15.09
185,216_B,0.16906474820143885,0.3445243804956035,0.1618705035971223,0.3245403677058353,2.502,0.0,0.013000000000000001,0.0,0.0,0.0,0.24100000000000002,0.0,0.008,0.0,1.6,0.0,0.0,0.242,0.21899999999999997,0.061,0.244,0.0,0.643,0.166,0.0,0.0,0.0,0.207,0.0,0.16399999999999998,0.28600000000000003,0.008,0.0,0.0,0.0,4.0
186,217_B,0.8052025416997617,0.0,0.044876886417791896,0.1499205718824464,5.035999999999999,0.0,0.009000000000000001,0.0,0.0,2.336,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.228,0.335,0.0,0.0,0.51,0.13,0.207,0.0,0.13699999999999998,0.0,0.14400000000000002,0.282,0.047,0.0,0.528,0.08199999999999999,0.0
187,218_B,0.007168458781362006,0.0,0.42652329749103934,0.5663082437275985,0.27899999999999997,0.0,0.002,0.0,0.0,0.0,0.10800000000000001,0.0,0.005,0.0,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.047,0.0,0.0,0.0,0.0
188,219_B,0.0,0.0,0.4397590361445784,0.5602409638554218,0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.032,0.0,0.0,0.0,0.0
189,220_B,0.0,0.0,0.7905405405405406,0.20945945945945946,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.008,0.0,0.026000000000000002,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0
190,221_B,0.4759493670886076,0.0,0.1822784810126582,0.34177215189873417,0.395,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.07200000000000001,0.08800000000000001,0.0,0.0,0.177,0.0,0.0
191,222_B,0.0,0.0,0.0,1.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,223_B,0.4908100748808714,0.2300884955752213,0.06194690265486726,0.21715452688904016,1.469,0.0,0.0,0.0,0.23600000000000002,0.0,0.091,0.0,0.0,0.0,0.92,0.0,0.0,0.15,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.33799999999999997,0.11800000000000001,0.0,0.0,0.0,0.045,0.006,0.096,0.0,1.35
193,224_B,0.328059950041632,0.5345545378850958,0.0,0.13738551207327224,1.2009999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.004,0.0,0.0,0.23600000000000002,0.0,0.0,0.0,0.0,0.0,0.642,0.031,0.0,0.0,0.13,0.0,0.0,0.158,0.0,2.28
194,225_B,0.04653371320037989,0.9373219373219376,0.0,0.016144349477682816,1.053,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.413,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.042,0.0,3.13
195,226_B,0.5299837925445705,0.0,0.018638573743922204,0.4513776337115072,1.234,0.0,0.044000000000000004,0.0,0.16399999999999998,0.446,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
196,227_B,0.0,0.0,0.8076923076923077,0.19230769230769232,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0
197,228_B,0.21945137157107236,0.0,0.5236907730673317,0.256857855361596,0.401,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.21,0.016,0.0,0.0,0.086,0.0,0.0
198,229_B,0.16067364588074645,0.7519344560764678,0.007282658170232134,0.08010923987255349,2.197,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.222,0.0,0.0,1.652,0.013000000000000001,0.0,0.006999999999999999,0.163,0.0,0.0,0.115,0.0,5.6
199,230_B,0.013771186440677964,0.0,0.15995762711864406,0.826271186440678,0.944,0.0,0.013000000000000001,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.38,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.057999999999999996,0.0,0.0,0.0,0.0
200,231_B,0.15789473684210528,0.5635964912280702,0.0,0.2785087719298245,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.004,0.0,0.078,0.212,0.0,0.132,0.0,0.0,0.012,0.0,0.0,0.302,0.0,0.0,0.0,0.11199999999999999,0.06,0.0,0.0,0.0,2.05
201,232_B,0.22124265323257766,0.0,0.1628883291351805,0.6158690176322418,2.3819999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.61,0.0,0.223,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.24,0.0,0.284,0.386,0.0,0.0,0.0,0.10400000000000001,0.0
202,233_B,0.4166666666666667,0.0,0.0,0.5833333333333334,0.096,0.013999999999999999,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,234_B,0.08333333333333334,0.0,0.0625,0.8541666666666667,0.14400000000000002,0.0,0.012,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0
204,235_B,0.07017543859649124,0.0,0.5964912280701754,0.33333333333333337,0.171,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0
205,236_B,0.5793768545994066,0.0,0.11374876360039565,0.3068743818001978,4.044,0.174,0.044000000000000004,0.0,1.368,0.513,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.5579999999999999,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.091,0.0,0.0,0.524,0.066,0.0,0.0,0.46,0.0
206,237_B,0.3176895306859205,0.0,0.4259927797833935,0.2563176895306859,0.27699999999999997,0.0,0.027000000000000003,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.004,0.0,0.0,0.0
207,238_B,0.0,0.9888781431334622,0.0,0.01112185686653772,2.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
208,239_B,0.07960017510579308,0.920399824894207,0.0,0.0,13.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,1.01,0.0,12.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,39.34
209,518_B,0.4911819887429643,0.08893058161350842,0.2266416510318949,0.19324577861163228,2.665,0.0,0.022000000000000002,0.0,0.0,0.0,0.604,0.0,0.017,0.0,0.39,0.009000000000000001,0.0,0.109,0.237,0.043,1.128,0.0,0.0,0.076,0.0,0.0,0.0,0.171,0.0,0.0,0.151,0.015,0.0,0.083,0.0,1.04
210,1001_B,0.0,0.9132420091324199,0.0,0.0867579908675799,4.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,3.1,0.023,0.0,0.057999999999999996,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.005,0.0,0.0,0.19,0.057,0.0,0.0,0.0,14.26
211,1002_B,0.12702847931219774,0.1678667383127351,0.09339065018807094,0.6117141321869963,9.305,0.076,0.033,0.0,0.26899999999999996,0.255,0.45,0.0,0.509,0.0,0.89,0.413,0.0,0.32,0.922,0.019,0.12300000000000001,0.0,0.0,0.217,0.0,0.0,0.64,0.19,0.0,0.386,2.6710000000000003,0.96,0.10099999999999999,0.209,0.033,8.28
212,1003_B,0.0,0.972173144876325,0.0,0.027826855123674908,4.5280000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402,0.078,0.0,0.0,0.0,0.048,0.0,0.0,0.0,14.13
213,1004_B,0.6584142901911627,0.03979943591350674,0.0999686618614854,0.2018176120338452,3.1910000000000003,0.0,0.006,0.0,0.0,0.627,0.0,0.0,0.006,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0.0,0.0,0.0,0.45399999999999996,0.127,0.0,0.0,0.035,0.5479999999999999,0.09,0.0,0.0,0.284,0.51
214,1005_B,0.21218172740888666,0.5037443834248626,0.06939590614078882,0.21467798302546184,2.003,0.015,0.009000000000000001,0.0,0.255,0.0,0.0,0.0,0.092,0.0,2.02,0.037000000000000005,0.0,0.069,0.66,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.349,0.013000000000000001,0.0,0.106,0.171,0.03,0.018000000000000002,0.0,0.033,4.05
215,1006_B,0.26452905811623245,0.4198396793587174,0.0906813627254509,0.2249498997995992,1.996,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.019,0.0,1.72,0.035,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.805,0.086,0.0,0.18100000000000002,0.032,0.21600000000000003,0.025,0.39299999999999996,0.0,3.43
216,1007_B,0.0,0.8827586206896552,0.09151193633952254,0.025729442970822282,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3280000000000003,0.003,0.0,0.0,0.0,0.062,0.0,0.0,0.345,11.61
217,1008_B,0.16577977896029472,0.7261563651248465,0.012279983626688496,0.09578387228817027,2.443,0.013999999999999999,0.018000000000000002,0.0,0.16399999999999998,0.0,0.0,0.0,0.005,0.0,2.51,0.048,0.0,0.042,1.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.065,0.068,0.006,0.209,0.0,6.13
218,1009_B,0.012224938875305624,0.0,0.014669926650366746,0.9731051344743276,1.227,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.146,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.568,0.19699999999999998,0.0,0.0,0.0,0.0
219,1010_B,0.025391201653380574,0.6397992323590198,0.0028048420431059933,0.3320047239444937,6.773999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08549999999999999,0.0,2.66,0.133,0.237,0.111,2.339,0.07,0.136,0.019,1.6680000000000001,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.68,0.068,0.016,0.036000000000000004,0.0,18.02
220,1011_B,0.050182784978398134,0.2116982386174809,0.00897308075772682,0.7291458956463942,3.0090000000000003,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.15,0.13,0.0,0.242,0.0,0.0,0.13,0.0,0.5379999999999999,0.0,0.0,0.0,0.099,0.04,0.0,0.0,1.141,0.27899999999999997,0.012,0.0,0.027000000000000003,3.46
221,1012_B,0.005150554675118857,0.4346275752773375,0.012282091917591123,0.5479397781299524,2.524,0.0,0.013000000000000001,0.0,0.0,0.0,0.031,0.0,0.37200000000000005,0.0,2.11,0.11800000000000001,1.097,0.008,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.579,0.266,0.0,0.0,0.0,5.33
0,1_S,0.18310428455941796,0.18310428455941796,0.02182700080840744,0.030315278900565894,4.948,0.36,0.0,0.20199999999999999,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.6,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784,0.013999999999999999,0.0,0.0,0.052000000000000005,0.0,0.0,0.344,0.0,2.97
